jsic	unified_id	reason
L	UNI-ext-a0ce3732cd	cap_per_jsic
L	UNI-ext-a5f60af05c	cap_per_jsic
L	UNI-ext-a659ae422f	cap_per_jsic
L	UNI-ext-ad161a4214	cap_per_jsic
L	UNI-ext-afa5157311	cap_per_jsic
L	UNI-ext-b1f91d227b	cap_per_jsic
L	UNI-ext-b4d09a1ec2	cap_per_jsic
L	UNI-ext-b9087e39fe	cap_per_jsic
L	UNI-ext-bbf2954812	cap_per_jsic
L	UNI-ext-bc0bb923b4	cap_per_jsic
L	UNI-ext-c0e5cb21f7	cap_per_jsic
L	UNI-ext-c0f9523527	cap_per_jsic
L	UNI-ext-c4caef8177	cap_per_jsic
L	UNI-ext-c5a9aa7964	cap_per_jsic
L	UNI-ext-cc20c0e44c	cap_per_jsic
L	UNI-ext-ccb9ed3eba	cap_per_jsic
L	UNI-ext-ce9171a2c0	cap_per_jsic
L	UNI-ext-d6654b4bcf	cap_per_jsic
L	UNI-ext-d97d623272	cap_per_jsic
L	UNI-ext-d9fedbb57d	cap_per_jsic
L	UNI-ext-dc2cd8f4b8	cap_per_jsic
L	UNI-ext-e4526cd64c	cap_per_jsic
L	UNI-ext-e4cb6837cc	cap_per_jsic
L	UNI-ext-e8d93bb3e3	cap_per_jsic
L	UNI-ext-ea61e1d392	cap_per_jsic
L	UNI-ext-ee3109b769	cap_per_jsic
L	UNI-ext-f2ca6f3904	cap_per_jsic
L	UNI-ext-f45d013c3e	cap_per_jsic
L	UNI-ext-f47e6caa46	cap_per_jsic
L	UNI-ext-f7b7dd3b5e	cap_per_jsic
L	UNI-ext-fc019f629e	cap_per_jsic
L	UNI-ext-ff3b764b15	cap_per_jsic
L	UNI-4ac946e7af	cap_per_jsic
L	UNI-f4849ae919	cap_per_jsic
L	UNI-52a8dad41f	cap_per_jsic
L	UNI-16869445cd	cap_per_jsic
L	UNI-27e7cd49c0	cap_per_jsic
L	UNI-393646f124	cap_per_jsic
L	UNI-3efd2bf88b	cap_per_jsic
L	UNI-5319beef9a	cap_per_jsic
L	UNI-5a20950298	cap_per_jsic
L	UNI-6bd9deb38e	cap_per_jsic
L	UNI-72e2443468	cap_per_jsic
L	UNI-78015192a4	cap_per_jsic
L	UNI-7a0f8461f1	cap_per_jsic
L	UNI-89e097ce7f	cap_per_jsic
L	UNI-8c1c283c61	cap_per_jsic
L	UNI-a11208e9f9	cap_per_jsic
L	UNI-ac7b1a1ab7	cap_per_jsic
L	UNI-b523ccf8f9	cap_per_jsic
L	UNI-bc6e0f22f8	cap_per_jsic
L	UNI-cb692d7078	cap_per_jsic
L	UNI-d862c5d689	cap_per_jsic
L	UNI-de1e523259	cap_per_jsic
L	UNI-e6f4f1cdaa	cap_per_jsic
